N,k,outlier_percent,z,radius,time
500,20,0.2,100,1.1905127753841034,5.1429
500,20,0.1,50,1.3960855148750715,6.8674
500,10,0.2,100,1.4541646029574722,7.797
500,50,0.1,50,1.0443016687158098,3.4549
500,50,0.2,100,0.8614662724836387,2.7172
500,10,0.1,50,1.781567314163808,12.1894
